task,variant,feature_map,n_qubits,seed,acc_quantum,quantum_advantage,acc_rbf,acc_rff,acc_linear,acc_poly,best_classical,best_gamma,effective_rank,participation_ratio,spectral_entropy,concentration_index,rank_ratio,top5_energy,gap_ratio,power_law_exponent
quantum_friendly,var_d2_e03,variational,5,0,0.6111111111111112,-0.05555555555555547,0.6388888888888888,0.6666666666666666,0.6666666666666666,0.6111111111111112,0.6666666666666666,0.05,4.52803415793573,4.528034157935729,3.485433022630307,0.9460948314531461,1.0,0.6689370061218857,0.8615927276956102,2.6641694590855898
quantum_friendly,var_d3_e1,variational,5,0,0.5555555555555556,-0.11111111111111105,0.6388888888888888,0.6666666666666666,0.6666666666666666,0.6111111111111112,0.6666666666666666,0.05,9.365564243318126,9.365564243318126,4.380930603090302,0.8885051875795461,1.0,0.5188947461095447,0.810303192077817,2.217549054358164
quantum_friendly,highd_d2_f15,high_dim,5,0,0.5833333333333334,-0.08333333333333326,0.6388888888888888,0.6666666666666666,0.6666666666666666,0.6111111111111112,0.6666666666666666,0.05,45.971050773188075,45.97105077318809,5.9381356596117,0.45272558603347535,1.0,0.22246873089877742,0.5849414110475417,0.8025469630259707
quantum_friendly,highd_d2_f30,high_dim,5,0,0.4444444444444444,-0.2222222222222222,0.6388888888888888,0.6666666666666666,0.6666666666666666,0.6111111111111112,0.6666666666666666,0.05,57.93532884687909,57.935328846879116,6.121359012907776,0.3102937042038204,1.0,0.1697373938712478,0.5841645406234108,0.6182534031176875
quantum_friendly,highd_d3_f15,high_dim,5,0,0.5833333333333334,-0.08333333333333326,0.6388888888888888,0.6666666666666666,0.6666666666666666,0.6111111111111112,0.6666666666666666,0.05,45.971050773188075,45.97105077318808,5.9381356596117,0.45272558603347535,1.0,0.22246873089877744,0.5849414110475414,0.8025469630259708
quantum_friendly,angle_d1,angle,5,1,0.5833333333333334,-0.08333333333333326,0.6111111111111112,0.6666666666666666,0.6666666666666666,0.4722222222222222,0.6666666666666666,0.05,8.807665253796433,8.80766525379644,3.9999032959165803,0.8951468422167091,0.9642857142857143,0.609000700590676,0.7383511945365535,4.0993891986767945
quantum_friendly,angle_d2,angle,5,1,0.5833333333333334,-0.08333333333333326,0.6111111111111112,0.6666666666666666,0.6666666666666666,0.4722222222222222,0.6666666666666666,0.05,8.807665253796433,8.80766525379644,3.9999032959165803,0.8951468422167091,0.9642857142857143,0.609000700590676,0.7383511945365535,4.0993891986767945
quantum_friendly,angle_d3,angle,5,1,0.5833333333333334,-0.08333333333333326,0.6111111111111112,0.6666666666666666,0.6666666666666666,0.4722222222222222,0.6666666666666666,0.05,8.807665253796433,8.80766525379644,3.9999032959165803,0.8951468422167091,0.9642857142857143,0.609000700590676,0.7383511945365535,4.0993891986767945
quantum_friendly,iqp_d1,iqp,5,1,0.6666666666666666,0.0,0.6111111111111112,0.6666666666666666,0.6666666666666666,0.4722222222222222,0.6666666666666666,0.05,14.232485680697007,14.232485680697005,4.830724548816792,0.830565646658369,1.0,0.4513877146373336,0.7354087423607386,2.027262422872083
quantum_friendly,iqp_d2,iqp,5,1,0.6388888888888888,-0.02777777777777779,0.6111111111111112,0.6666666666666666,0.6666666666666666,0.4722222222222222,0.6666666666666666,0.05,19.111389456493573,19.111389456493576,5.125990432623512,0.772483458851267,1.0,0.38959955247106454,0.6922131062858611,1.7066034905307907
quantum_friendly,iqp_d3,iqp,5,1,0.6111111111111112,-0.05555555555555547,0.6111111111111112,0.6666666666666666,0.6666666666666666,0.4722222222222222,0.6666666666666666,0.05,22.008831304900056,22.00883130490006,5.311068590595725,0.7379901035130946,1.0,0.3485524703768938,0.7185964053244389,1.4678322721631185
