task,seed,variant,adv,best_classical,rank_q,rank_rbf,ent_rbf,M1,adv_resid
cross_high,0,iqp_d1,-0.2777777777777777,0.8888888888888888,19.919839270225594,21.708089175637376,5.346786551886293,0.9176228782301713,-44.29149323621232
cross_high,0,iqp_d2,-0.2222222222222222,0.8888888888888888,22.395259683647865,21.708089175637376,5.346786551886293,1.0316550435393315,-31.291493236212318
cross_high,0,iqp_d3,-0.2222222222222222,0.8888888888888888,25.50794448587725,21.708089175637376,5.346786551886293,1.1750432882183102,-31.291493236212318
cross_high,0,var_d2_e1,-0.2222222222222222,0.8888888888888888,7.723016723262391,21.708089175637376,5.346786551886293,0.3557667678981991,-31.291493236212318
cross_high,0,var_d2_e03,-0.25,0.8888888888888888,5.33323870905502,21.708089175637376,5.346786551886293,0.2456797862725027,-40.29149323621232
cross_high,0,var_d3_e1,-0.3333333333333332,0.8888888888888888,11.407033120708975,21.708089175637376,5.346786551886293,0.5254738465654958,-62.29149323621232
cross_high,0,highd_d2_f15,-0.361111111111111,0.8888888888888888,46.8027854704131,21.708089175637376,5.346786551886293,2.1560066891073526,-65.29149323621232
cross_high,0,highd_d2_f30,-0.3333333333333332,0.8888888888888888,55.885485187889074,21.708089175637376,5.346786551886293,2.574408310917039,-62.29149323621232
cross_high,0,highd_d3_f15,-0.361111111111111,0.8888888888888888,46.80278547041311,21.708089175637376,5.346786551886293,2.1560066891073535,-65.29149323621232
cross_high,1,angle_d1,-0.0555555555555555,0.7777777777777778,8.146576295493263,15.394748688373053,4.95990430946517,0.5291789077171489,36.44595473465138
cross_high,1,angle_d2,-0.0555555555555555,0.7777777777777778,8.146576295493263,15.394748688373053,4.95990430946517,0.5291789077171489,36.44595473465138
cross_high,1,angle_d3,-0.0555555555555555,0.7777777777777778,8.146576295493263,15.394748688373053,4.95990430946517,0.5291789077171489,36.44595473465138
cross_high,1,iqp_d1,-0.0277777777777777,0.7777777777777778,13.450971482365317,15.394748688373053,4.95990430946517,0.8737376461704904,69.44595473465138
cross_high,1,iqp_d2,-0.0833333333333333,0.7777777777777778,17.559029592628903,15.394748688373053,4.95990430946517,1.1405856599588684,6.44595473465138
cross_high,1,iqp_d3,-0.25,0.7777777777777778,20.15174733107552,15.394748688373053,4.95990430946517,1.3090013834584522,-52.05404526534862
cross_high,1,var_d2_e1,-0.0555555555555555,0.7777777777777778,6.320443550211453,15.394748688373053,4.95990430946517,0.4105584104133505,36.44595473465138
cross_high,1,var_d2_e03,-0.1666666666666666,0.7777777777777778,5.112171877220318,15.394748688373053,4.95990430946517,0.3320724476055466,-25.55404526534862
cross_high,1,var_d3_e1,-0.1388888888888889,0.7777777777777778,8.99613775328125,15.394748688373053,4.95990430946517,0.5843640539631296,-17.05404526534862
cross_high,1,highd_d2_f15,-0.3055555555555556,0.7777777777777778,47.27664513684645,15.394748688373053,4.95990430946517,3.070959201338072,-70.05404526534862
cross_high,1,highd_d2_f30,-0.2777777777777778,0.7777777777777778,53.98051837081797,15.394748688373053,4.95990430946517,3.5064241361463067,-60.55404526534862
cross_high,1,highd_d3_f15,-0.3055555555555556,0.7777777777777778,47.27664513684645,15.394748688373053,4.95990430946517,3.070959201338072,-70.05404526534862
